FirstName,LastName,Nickname,Name,Sex,SeasonNumber,SeasonName,SeasonType,ReturneeFlag,ReturneeSeasonFlag,Archetype,Placement,Winner,week1_rating,week1_tone,week1_visibility,week2_rating,week2_tone,week2_visibility,week3_rating,week3_tone,week3_visibility,week4_rating,week4_tone,week4_visibility,week5_rating,week5_tone,week5_visibility,week6_rating,week6_tone,week6_visibility,week7_rating,week7_tone,week7_visibility,week8_rating,week8_tone,week8_visibility,week9_rating,week9_tone,week9_visibility,week10_rating,week10_tone,week10_visibility,week11_rating,week11_tone,week11_visibility,week12_rating,week12_tone,week12_visibility,week13_rating,week13_tone,week13_visibility,week14_rating,week14_tone,week14_visibility,week15_rating,week15_tone,week15_visibility
Shawna,Mitchell,,Shawna Mitchell,F,6,The Amazon,Newbie,N,N,Siren,11,0,UTR,P,2,UTR,O,2,UTR,O,2,OTT,N,4,MOR,O,2,OTT,P,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Jeanne,Hebert,,Jeanne Hebert,F,6,The Amazon,Newbie,N,N,I Can See Your Periscope,12,0,MOR,O,2,CP,N,4,CP,O,3,MOR,O,3,MOR,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Joanna,Ward,,Joanna Ward,F,6,The Amazon,Newbie,N,N,Oh No You Didn't!,13,0,UTR,P,2,OTT,N,5,UTR,O,2,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Daniel,Lue,,Daniel Lue,M,6,The Amazon,Newbie,N,N,John McClane,14,0,MOR,N,3,INV,O,1,MOR,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Janet,Koth,,Janet Koth,F,6,The Amazon,Newbie,N,N,Mommy Dearest,15,0,MOR,O,3,MOR,O,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Ryan,Aiken,,Ryan Aiken,M,6,The Amazon,Newbie,N,N,Surfer Dude,16,0,CP,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,,,,
Sandra,Diaz-Twine,,Sandra Diaz-Twine,F,7,Pearl Islands,Newbie,N,N,Mommy Dearest,1,1,MOR,P,4,MOR,O,4,OTT,N,2,UTR,O,2,MOR,P,3,MOR,O,3,MOR,P,3,MOR,O,3,MOR,O,2,CP,O,2,CP,O,4,CP,P,3,CP,P,3,CP,P,4,,,
Lillian,Morris,,Lillian Morris,F,7,Pearl Islands,Newbie,N,N,Crazy Cat Lady,2,0,CP,P,4,UTR,O,3,OTT,P,4,INV,O,1,INV,O,1,INV,O,1,INV,O,1,CP,O,5,CP,P,4,OTT,O,3,UTR,O,2,OTT,O,4,OTT,P,3,OTT,O,5,,,
Jon,Dalton,Jonny Fairplay,Jon 'Jonny Fairplay' Dalton,M,7,Pearl Islands,Newbie,N,N,Heisenberg,3,0,OTT,N,3,UTR,O,1,OTT,N,4,OTT,N,5,OTT,N,4,OTT,N,4,OTT,N,4,MOR,N,2,CP,O,3,CP,N,4,OTT,N,5,CP,N,4,OTT,N,3,OTT,N,4,,,
Darrah,Johnson,,Darrah Johnson,F,7,Pearl Islands,Newbie,N,N,Lady Gaga,4,0,UTR,O,1,UTR,O,1,UTR,O,2,UTR,O,1,UTR,P,2,UTR,O,1,UTR,O,1,INV,O,1,UTR,O,1,UTR,O,2,UTR,O,1,MOR,P,2,MOR,P,2,MOR,P,2,,,
Burton,Roberts,,Burton Roberts,M,7,Pearl Islands,Newbie,N,N,Alpha Male Control Freak,5,0,UTR,O,2,UTR,O,2,UTR,O,1,CP,N,4,INV,O,1,INV,O,1,INV,O,1,CP,P,5,CP,P,5,CP,O,4,MOR,O,3,CP,O,3,OTT,N,4,E,E,0,,,
Christa,Hastie,,Christa Hastie,F,7,Pearl Islands,Newbie,N,N,Secretly Smart Bikini Babe,6,0,MOR,P,3,UTR,O,1,CP,P,3,CP,P,4,INV,O,1,UTR,P,2,UTR,O,1,UTR,O,2,MOR,O,3,INV,O,1,OTT,P,3,CP,P,2,E,E,0,E,E,0,,,
Tijuana,Bradley,,Tijuana Bradley,F,7,Pearl Islands,Newbie,N,N,Oh No You Didn't!,7,0,MOR,O,4,CP,P,4,MOR,O,4,UTR,O,2,UTR,O,2,UTR,P,1,CP,O,2,MOR,O,3,MOR,O,2,UTR,O,1,CP,O,3,E,E,0,E,E,0,E,E,0,,,
Rupert,Boneham,,Rupert Boneham,M,7,Pearl Islands,Newbie,N,N,The Specialist,8,0,OTT,P,4,OTT,P,5,UTR,P,2,CP,P,3,CP,P,5,CP,P,5,OTT,N,4,CP,P,4,OTT,P,4,OTT,P,5,E,E,0,E,E,0,E,E,0,E,E,0,,,
Ryan,Opray,,Ryan Opray,M,7,Pearl Islands,Newbie,N,N,John McClane,9,0,UTR,O,2,UTR,O,1,MOR,O,3,MOR,O,2,MOR,P,3,MOR,P,2,UTR,O,2,UTR,O,1,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Andrew,Savage,,Andrew Savage,M,7,Pearl Islands,Newbie,N,N,Alpha Male Control Freak,10,0,OTT,O,4,CP,O,5,CP,O,5,MOR,O,3,MOR,O,3,OTT,P,3,CP,P,4,CP,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Osten,Taylor,,Osten Taylor,M,7,Pearl Islands,Newbie,N,N,Seduce and Destroy,11,0,OTT,O,4,OTT,N,4,MOR,O,3,UTR,O,1,UTR,N,2,OTT,N,2,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Shawn,Cohen,,Shawn Cohen,M,7,Pearl Islands,Newbie,N,N,Seduce and Destroy,12,0,MOR,N,3,MOR,N,4,UTR,O,1,MOR,N,4,OTT,N,3,MOR,N,4,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Trish,Dunn,,Trish Dunn,F,7,Pearl Islands,Newbie,N,N,Tough Old Broad,13,0,UTR,O,1,UTR,O,1,UTR,O,1,MOR,P,3,MOR,O,3,CP,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Michelle,Tesauro,,Michelle Tesauro,F,7,Pearl Islands,Newbie,N,N,Little Red Riding Hood,14,0,UTR,P,2,UTR,O,1,UTR,O,1,UTR,N,2,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Ryan,Shoulders,,Ryan Shoulders,M,7,Pearl Islands,Newbie,N,N,Know-It-All,15,0,MOR,O,3,MOR,O,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Nicole,Delma,,Nicole Delma,F,7,Pearl Islands,Newbie,N,N,Chelsea Handler,16,0,CP,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Amber,Brkich,,Amber Brkich,F,8,All-Stars,All Returnee,Y,Y,Little Red Riding Hood,1,1,UTR,O,2,INV,O,1,MOR,P,3,CP,O,4,UTR,O,2,CP,P,3,MOR,P,3,CP,P,3,CP,P,5,CP,P,4,UTR,O,1,MOR,O,2,UTR,O,2,CP,N,4,CP,P,4
Rob,Mariano,Boston Rob,Rob 'Boston Rob' Mariano,M,8,All-Stars,All Returnee,Y,Y,John McClane,2,0,CP,N,5,OTT,N,3,CP,O,4,CP,O,5,MOR,O,2,CP,N,4,UTR,O,2,OTT,N,4,OTT,P,4,CP,M,5,CP,P,5,CP,N,4,MOR,N,3,CP,N,4,CP,O,4
Jenna,Lewis,,Jenna Lewis,F,8,All-Stars,All Returnee,Y,Y,Little Red Riding Hood,3,0,CP,N,5,CP,N,5,UTR,O,1,UTR,O,1,UTR,O,2,UTR,O,2,UTR,O,2,MOR,P,3,UTR,O,2,MOR,O,3,CP,P,3,MOR,N,2,MOR,N,3,UTR,O,1,CP,P,3
Rupert,Boneham,,Rupert Boneham,M,8,All-Stars,All Returnee,Y,Y,The Specialist,4,0,CP,P,4,OTT,P,5,OTT,N,5,MOR,P,3,MOR,O,3,CP,O,4,UTR,O,2,MOR,P,2,MOR,P,3,MOR,P,4,UTR,P,2,OTT,P,3,OTT,P,3,CP,O,3,MOR,O,2
Tom,Buchanan,Big Tom,Tom 'Big Tom' Buchanan,M,8,All-Stars,All Returnee,Y,Y,Good Ol' Boy,5,0,MOR,O,3,UTR,O,2,OTT,M,3,MOR,O,4,OTT,N,2,MOR,N,2,MOR,P,2,UTR,O,1,UTR,P,2,UTR,O,1,MOR,O,2,UTR,O,2,OTT,O,3,MOR,O,3,E,E,0
Shii,Ann Huang,,Shii Ann Huang,F,8,All-Stars,All Returnee,Y,Y,Culturally Awkward  Girl,6,0,MOR,O,2,UTR,O,2,MOR,O,3,UTR,O,1,UTR,O,2,CP,O,4,CP,N,4,UTR,O,2,MOR,O,3,INV,O,1,OTT,P,4,OTT,M,4,CP,P,4,E,E,0,E,E,0
Alicia,Calaway,,Alicia Calaway,F,8,All-Stars,All Returnee,Y,Y,Oh No You Didn't!,7,0,OTT,N,4,MOR,N,2,MOR,N,3,MOR,O,4,UTR,O,1,CP,P,4,MOR,O,2,UTR,O,2,MOR,O,2,UTR,O,2,UTR,O,2,OTT,N,4,E,E,0,E,E,0,E,E,0
Kathy,Vavrick-O'Brien,,Kathy Vavrick-O'Brien,F,8,All-Stars,All Returnee,Y,Y,Tough Old Broad,8,0,UTR,O,2,UTR,O,2,MOR,O,2,UTR,O,2,MOR,O,4,CP,O,3,CP,P,4,CP,P,5,CP,O,4,OTT,P,3,CP,P,5,E,E,0,E,E,0,E,E,0,E,E,0
Lex,van den Berghe,,Lex van den Berghe,M,8,All-Stars,All Returnee,Y,Y,Heisenberg,9,0,MOR,O,2,MOR,O,3,MOR,O,3,MOR,O,2,UTR,O,1,CP,O,3,CP,O,5,CP,N,4,CP,O,4,CP,M,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Jerri,Manthey,,Jerri Manthey,F,8,All-Stars,All Returnee,Y,Y,Chelsea Handler,10,0,MOR,O,3,MOR,P,4,MOR,M,4,OTT,P,3,CP,O,5,MOR,O,3,OTT,N,4,MOR,N,3,MOR,P,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Ethan,Zohn,,Ethan Zohn,M,8,All-Stars,All Returnee,Y,Y,Surfer Dude,11,0,MOR,O,3,CP,O,4,CP,O,3,UTR,O,2,CP,O,3,UTR,O,2,CP,O,3,OTT,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Colby,Donaldson,,Colby Donaldson,M,8,All-Stars,All Returnee,Y,Y,John McClane,12,0,UTR,O,2,MOR,O,2,MOR,O,3,UTR,O,1,CP,N,5,MOR,N,3,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Susan,Hawk,,Susan Hawk,F,8,All-Stars,All Returnee,Y,Y,Crazy Cat Lady,13,0,OTT,N,3,INV,O,1,OTT,N,2,UTR,O,3,OTT,N,3,OTT,M,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Richard,Hatch,,Richard Hatch,M,8,All-Stars,All Returnee,Y,Y,Heisenberg,14,0,OTT,N,3,CP,N,4,OTT,P,4,MOR,O,3,OTT,O,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Rob,Cesternino,,Rob Cesternino,M,8,All-Stars,All Returnee,Y,Y,Know-It-All,15,0,MOR,O,3,MOR,O,2,UTR,N,2,CP,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Jenna,Morasca,,Jenna Morasca,F,8,All-Stars,All Returnee,Y,Y,Little Red Riding Hood,16,0,UTR,O,1,UTR,O,1,OTT,P,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Rudy,Boesch,,Rudy Boesch,M,8,All-Stars,All Returnee,Y,Y,True Grit,17,0,MOR,P,3,OTT,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Tina,Wesson,,Tina Wesson,F,8,All-Stars,All Returnee,Y,Y,Tough Old Broad,18,0,MOR,P,2,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0
Chris,Daugherty,,Chris Daugherty,M,9,Vanuatu,Newbie,N,N,John McClane,1,1,CP,N,4,UTR,O,2,MOR,O,2,UTR,O,2,UTR,O,2,UTR,O,2,CP,O,3,CP,O,4,CP,O,3,CP,O,4,CP,P,4,CP,P,4,CP,O,5,CP,O,5,,,
Twila,Tanner,,Twila Tanner,F,9,Vanuatu,Newbie,N,N,Tough Old Broad,2,0,MOR,O,3,CP,O,4,OTT,O,4,UTR,O,2,UTR,P,2,MOR,P,3,MOR,P,3,CP,P,4,CP,P,3,MOR,O,4,CP,O,4,OTT,N,4,OTT,N,4,CP,N,5,,,
Scout,Cloud Lee,,Scout Cloud Lee,F,9,Vanuatu,Newbie,N,N,I Can See Your Periscope,3,0,MOR,P,3,MOR,P,3,UTR,O,2,UTR,P,2,MOR,O,3,MOR,O,2,UTR,P,2,MOR,P,3,CP,O,3,CP,N,5,CP,O,3,MOR,O,3,UTR,N,2,OTT,N,4,,,
Eliza,Orlins,,Eliza Orlins,F,9,Vanuatu,Newbie,N,N,Secretly Smart Bikini Babe,4,0,OTT,N,4,CP,N,4,OTT,N,4,OTT,O,4,MOR,O,2,MOR,O,3,UTR,O,2,UTR,O,2,OTT,N,4,MOR,O,3,OTT,P,4,CP,P,4,MOR,P,4,OTT,N,4,,,
Julie,Berry,,Julie Berry,F,9,Vanuatu,Newbie,N,N,Little Red Riding Hood,5,0,INV,O,1,UTR,O,2,UTR,N,2,INV,O,1,UTR,O,2,MOR,O,3,CP,P,3,CP,O,3,MOR,O,3,UTR,O,2,UTR,O,2,UTR,O,1,CP,P,3,E,E,0,,,
Ami,Cusack,,Ami Cusack,F,9,Vanuatu,Newbie,N,N,Erin Brockovich,6,0,INV,O,1,CP,P,2,UTR,P,2,MOR,P,2,CP,N,5,CP,P,4,CP,O,4,MOR,N,3,UTR,O,2,CP,P,4,MOR,O,3,CP,N,5,E,E,0,E,E,0,,,
Leann,Slaby,,Leann Slaby,F,9,Vanuatu,Newbie,N,N,Siren,7,0,UTR,P,2,UTR,P,3,UTR,O,1,UTR,P,2,UTR,O,2,CP,P,3,UTR,O,2,UTR,O,1,CP,O,3,UTR,O,2,CP,N,4,E,E,0,E,E,0,E,E,0,,,
Chad,Crittenden,,Chad Crittenden,M,9,Vanuatu,Newbie,N,N,Ponyboy,8,0,MOR,P,3,UTR,O,1,INV,O,1,UTR,O,1,UTR,O,1,UTR,O,1,MOR,O,3,CP,O,3,UTR,O,2,MOR,P,3,E,E,0,E,E,0,E,E,0,E,E,0,,,
Lea,Masters,,Lea Masters,M,9,Vanuatu,Newbie,N,N,True Grit,9,0,MOR,P,3,MOR,P,3,CP,P,3,MOR,N,3,MOR,P,3,MOR,P,3,UTR,O,2,OTT,P,4,OTT,O,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Rory,Freeman,,Rory Freeman,M,9,Vanuatu,Newbie,N,N,Mr. Miyagi,10,0,CP,N,3,OTT,N,3,MOR,N,3,CP,O,4,MOR,P,4,CP,O,5,CP,O,5,OTT,O,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
John,Kenney,,John Kenney,M,9,Vanuatu,Newbie,N,N,Surfer Dude,11,0,UTR,O,2,INV,O,1,MOR,P,3,UTR,N,2,UTR,P,2,INV,O,1,MOR,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Lisa,Keiffer,,Lisa Keiffer,F,9,Vanuatu,Newbie,N,N,Crazy Cat Lady,12,0,INV,O,1,UTR,O,2,UTR,O,2,MOR,O,3,UTR,P,3,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Travis,Sampson,,Travis Sampson,M,9,Vanuatu,Newbie,N,N,Good Ol' Boy,13,0,MOR,O,2,MOR,O,3,INV,O,1,MOR,P,3,OTT,O,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Brady,Finta,,Brady Finta,M,9,Vanuatu,Newbie,N,N,Alpha Male Control Freak,14,0,CP,O,3,INV,O,1,UTR,O,2,MOR,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Mia,Galeotalanza,,Mia Galeotalanza,F,9,Vanuatu,Newbie,N,N,Lady Gaga,15,0,UTR,O,2,UTR,N,2,OTT,N,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
John,Palyok,,John Palyok,M,9,Vanuatu,Newbie,N,N,Heisenberg,16,0,MOR,N,3,MOR,N,2,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Dolly,Neely,,Dolly Neely,F,9,Vanuatu,Newbie,N,N,G.I. Jane,17,0,UTR,O,2,OTT,P,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Brook,Geraghty,,Brook Geraghty,F,9,Vanuatu,Newbie,N,N,Seduce and Destroy,18,0,MOR,N,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Tom,Westman,,Tom Westman,M,10,Palau,Newbie,N,N,True Grit,1,1,MOR,P,3,MOR,P,3,OTT,P,4,MOR,P,3,MOR,O,3,MOR,P,2,CP,P,4,CP,O,4,MOR,O,4,CP,O,3,CP,O,5,CP,O,4,CP,N,4,CP,O,5,,,
Katie,Gallagher,,Katie Gallagher,F,10,Palau,Newbie,N,N,Meredith Grey,2,0,MOR,O,2,UTR,O,2,MOR,O,3,MOR,O,3,UTR,N,2,MOR,N,3,MOR,P,3,MOR,O,2,MOR,O,3,OTT,N,3,CP,O,4,CP,O,3,CP,P,4,CP,O,4,,,
Ian,Rosenberger,,Ian Rosenberger,M,10,Palau,Newbie,N,N,Surfer Dude,3,0,MOR,P,3,OTT,P,3,MOR,P,3,OTT,P,4,MOR,N,2,UTR,O,2,MOR,P,2,CP,O,3,CP,O,3,UTR,O,2,MOR,P,3,CP,O,4,CP,O,5,CP,P,4,,,
Jenn,Lyon,,Jenn Lyon,F,10,Palau,Newbie,N,N,Erin Brockovich,4,0,INV,O,1,INV,O,1,UTR,O,1,UTR,O,1,UTR,O,1,UTR,O,1,UTR,O,2,MOR,O,2,MOR,O,2,UTR,O,2,UTR,O,1,MOR,O,3,MOR,O,2,MOR,P,2,,,
Caryn,Groedel,,Caryn Groedel,F,10,Palau,Newbie,N,N,I Can See Your Periscope,5,0,MOR,O,3,MOR,N,2,MOR,N,3,MOR,N,2,INV,O,1,UTR,O,2,UTR,P,2,UTR,O,1,UTR,O,1,MOR,O,2,CP,O,3,CP,P,3,CP,O,4,E,E,0,,,
Gregg,Carey,,Gregg Carey,M,10,Palau,Newbie,N,N,Alpha Male Control Freak,6,0,UTR,O,2,INV,O,1,UTR,O,2,UTR,O,2,CP,O,4,INV,O,1,CP,O,4,UTR,O,1,UTR,O,2,CP,O,3,MOR,O,2,CP,O,4,E,E,0,E,E,0,,,
Stephenie,LaGrossa,,Stephenie LaGrossa,F,10,Palau,Newbie,N,N,G.I. Jane,7,0,CP,O,4,CP,O,3,MOR,P,3,CP,O,4,MOR,O,3,CP,P,5,CP,O,5,CP,P,5,OTT,P,5,OTT,P,3,CP,P,4,E,E,0,E,E,0,E,E,0,,,
Janu,Tornell,,Janu Tornell,F,10,Palau,Newbie,N,N,Tough Old Broad,8,0,MOR,P,2,UTR,O,2,INV,O,1,INV,O,1,INV,O,1,MOR,O,3,UTR,O,1,UTR,O,1,UTR,N,2,OTT,O,5,E,E,0,E,E,0,E,E,0,E,E,0,,,
Coby,Archa,,Coby Archa,M,10,Palau,Newbie,N,N,Ponyboy,9,0,CP,O,4,UTR,O,2,UTR,O,2,CP,O,2,CP,P,4,MOR,O,3,CP,O,3,CP,O,4,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Bobby Jon,Drinkard,,Bobby Jon Drinkard,M,10,Palau,Newbie,N,N,Good Ol' Boy,10,0,UTR,O,1,MOR,O,3,CP,P,4,MOR,P,3,MOR,O,3,CP,P,4,CP,O,5,OTT,O,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Ibrehem,Rahman,,Ibrehem Rahman,M,10,Palau,Newbie,N,N,John McClane,11,0,UTR,O,1,INV,O,1,UTR,O,2,UTR,O,2,MOR,O,3,CP,O,3,MOR,O,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
James,Miller,,James Miller,M,10,Palau,Newbie,N,N,Heisenberg,12,0,MOR,O,3,CP,O,3,CP,O,3,OTT,N,5,UTR,O,2,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Angie,Jakusz,,Angie Jakusz,F,10,Palau,Newbie,N,N,Lady Gaga,13,0,CP,P,4,OTT,P,4,MOR,O,3,MOR,O,3,MOR,O,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Willard,Smith,,Willard Smith,M,10,Palau,Newbie,N,N,Mr. Miyagi,14,0,UTR,O,2,UTR,O,1,INV,O,1,UTR,O,2,MOR,P,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Kim,Mullen,,Kim Mullen,F,10,Palau,Newbie,N,N,Secretly Smart Bikini Babe,15,0,INV,O,1,MOR,N,3,OTT,N,4,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Jeff,Wilson,,Jeff Wilson,M,10,Palau,Newbie,N,N,Know-It-All,16,0,UTR,O,1,CP,O,4,CP,P,4,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Ashlee,Ashby,,Ashlee Ashby,F,10,Palau,Newbie,N,N,Little Red Riding Hood,17,0,UTR,O,1,UTR,N,2,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Jolanda,Jones,,Jolanda Jones,F,10,Palau,Newbie,N,N,Oh No You Didn't!,18,0,OTT,O,5,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Wanda,Shirk,,Wanda Shirk,F,10,Palau,Newbie,N,N,Crazy Cat Lady,19,0,OTT,O,2,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Jonathan,Libby,,Jonathan Libby,M,10,Palau,Newbie,N,N,Seduce and Destroy,20,0,UTR,O,1,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
Danni,Boatwright,,Danni Boatwright,F,11,Guatemala,Captains,N,Y,Erin Brockovich,1,1,UTR,O,2,MOR,O,2,UTR,O,2,UTR,O,2,MOR,O,3,UTR,O,1,CP,P,3,MOR,P,2,UTR,O,2,MOR,P,2,UTR,O,1,CP,P,4,MOR,O,2,MOR,P,3,,,
Stephenie,LaGrossa,,Stephenie LaGrossa,F,11,Guatemala,Captains,Y,Y,G.I. Jane,2,0,OTT,P,5,CP,O,4,OTT,O,4,CP,O,4,OTT,O,4,UTR,O,2,MOR,O,3,MOR,N,3,CP,O,4,CP,P,4,CP,N,4,CP,O,4,CP,P,4,CP,P,5,,,
Rafe,Judkins,,Rafe Judkins,M,11,Guatemala,Captains,N,Y,Social Butterfly (Perez Hilton),3,0,MOR,O,2,MOR,O,3,UTR,O,2,MOR,O,3,INV,O,1,MOR,P,3,UTR,P,1,CP,P,4,MOR,P,3,CP,P,3,CP,P,4,CP,O,3,CP,O,4,CP,O,4,,,
Lydia,Morales,,Lydia Morales,F,11,Guatemala,Captains,N,Y,Culturally Awkward  Girl,4,0,UTR,O,1,CP,P,3,MOR,O,3,UTR,O,2,OTT,P,2,INV,O,1,INV,O,1,UTR,O,1,UTR,P,1,UTR,O,2,CP,N,3,MOR,O,2,UTR,O,1,MOR,P,2,,,
Cindy,Hall,,Cindy Hall,F,11,Guatemala,Captains,N,Y,Lady Gaga,5,0,MOR,O,3,INV,O,1,MOR,P,2,UTR,O,2,UTR,O,2,CP,P,3,MOR,N,2,CP,P,3,UTR,O,1,MOR,O,3,MOR,P,3,UTR,O,2,CP,O,5,E,E,0,,,
Judd,Sergeant,,Judd Sergeant,M,11,Guatemala,Captains,N,Y,John McClane,6,0,MOR,O,3,OTT,O,3,OTT,N,3,CP,N,5,OTT,N,3,OTT,N,5,UTR,O,2,MOR,O,2,OTT,N,4,CP,O,4,MOR,O,4,CP,N,4,E,E,0,E,E,0,,,
Gary,Hogeboom,,Gary Hogeboom,M,11,Guatemala,Captains,N,Y,True Grit,7,0,MOR,O,2,CP,O,4,MOR,O,3,MOR,O,3,CP,O,3,UTR,O,2,MOR,O,3,MOR,O,2,CP,P,4,CP,P,4,CP,O,4,E,E,0,E,E,0,E,E,0,,,
Jamie,Newton,,Jamie Newton,M,11,Guatemala,Captains,N,Y,Surfer Dude,8,0,UTR,O,1,MOR,O,3,MOR,N,3,MOR,O,3,MOR,O,3,MOR,N,3,CP,N,3,OTT,N,5,CP,N,4,OTT,N,4,E,E,0,E,E,0,E,E,0,E,E,0,,,
Bobby Jon,Drinkard,,Bobby Jon Drinkard,M,11,Guatemala,Captains,Y,Y,Good Ol' Boy,9,0,OTT,O,4,UTR,O,2,UTR,O,2,UTR,O,2,MOR,O,2,MOR,O,3,CP,P,4,CP,P,4,MOR,P,3,E,E,0,E,E,0,E,E,0,E,E,0,E,E,0,,,
